about	2.510000e-03
their	2.140000e-03
there	2.040000e-03
which	2.000000e-03
would	1.860000e-03
other	1.450000e-03
after	1.290000e-03
first	1.290000e-03
think	1.200000e-03
could	1.150000e-03
these	1.100000e-03
where	1.000000e-03
right	9.120000e-04
years	9.120000e-04
being	8.910000e-04
going	8.710000e-04
still	8.320000e-04
never	8.130000e-04
those	7.940000e-04
world	7.760000e-04
great	7.590000e-04
while	7.240000e-04
every	6.170000e-04
state	6.030000e-04
three	6.030000e-04
since	5.620000e-04
under	5.370000e-04
thing	5.250000e-04
house	5.130000e-04
place	5.130000e-04
again	5.010000e-04
found	4.790000e-04
might	4.570000e-04
money	4.370000e-04
night	4.070000e-04
until	4.070000e-04
doing	3.980000e-04
group	3.720000e-04
women	3.720000e-04
start	3.630000e-04
times	3.630000e-04
today	3.550000e-04
point	3.470000e-04
music	3.310000e-04
power	3.310000e-04
water	3.310000e-04
based	3.240000e-04
small	3.240000e-04
white	3.240000e-04
later	3.090000e-04
order	3.090000e-04
party	3.090000e-04
thank	3.020000e-04
using	2.950000e-04
black	2.880000e-04
makes	2.880000e-04
whole	2.880000e-04
maybe	2.820000e-04
story	2.820000e-04
games	2.750000e-04
least	2.750000e-04
means	2.750000e-04
early	2.690000e-04
local	2.690000e-04
video	2.690000e-04
young	2.690000e-04
court	2.570000e-04
given	2.570000e-04
level	2.570000e-04
often	2.570000e-04
death	2.510000e-04
hours	2.510000e-04
south	2.510000e-04
known	2.450000e-04
large	2.450000e-04
wrong	2.450000e-04
along	2.400000e-04
needs	2.340000e-04
class	2.290000e-04
close	2.290000e-04
comes	2.290000e-04
looks	2.290000e-04
cause	2.240000e-04
happy	2.240000e-04
human	2.240000e-04
woman	2.240000e-04
leave	2.190000e-04
north	2.190000e-04
watch	2.190000e-04
light	2.140000e-04
short	2.140000e-04
taken	2.140000e-04
third	2.090000e-04
among	2.040000e-04
check	2.040000e-04
heart	2.040000e-04
asked	2.000000e-04
child	2.000000e-04
major	2.000000e-04
media	2.000000e-04
phone	2.000000e-04
quite	1.950000e-04
works	1.950000e-04
final	1.910000e-04
front	1.910000e-04
ready	1.910000e-04
bring	1.860000e-04
heard	1.860000e-04
march	1.820000e-04
study	1.820000e-04
clear	1.780000e-04
month	1.780000e-04
words	1.780000e-04
board	1.740000e-04
field	1.740000e-04
seems	1.740000e-04
wants	1.740000e-04
fight	1.700000e-04
force	1.700000e-04
issue	1.700000e-04
price	1.700000e-04
shows	1.700000e-04
space	1.700000e-04
total	1.620000e-04
above	1.580000e-04
share	1.580000e-04
sense	1.550000e-04
weeks	1.550000e-04
break	1.510000e-04
event	1.510000e-04
sorry	1.510000e-04
takes	1.510000e-04
girls	1.480000e-04
guess	1.480000e-04
learn	1.480000e-04
added	1.450000e-04
alone	1.450000e-04
hands	1.450000e-04
movie	1.450000e-04
press	1.450000e-04
tried	1.450000e-04
worth	1.450000e-04
areas	1.410000e-04
books	1.410000e-04
sound	1.410000e-04
value	1.410000e-04
lives	1.380000e-04
round	1.380000e-04
stand	1.380000e-04
stuff	1.380000e-04
drive	1.350000e-04
green	1.350000e-04
match	1.350000e-04
model	1.350000e-04
trust	1.350000e-04
range	1.320000e-04
trade	1.320000e-04
chief	1.290000e-04
lower	1.290000e-04
style	1.290000e-04
blood	1.260000e-04
china	1.260000e-04
stage	1.260000e-04
terms	1.260000e-04
title	1.260000e-04
enjoy	1.230000e-04
cover	1.200000e-04
legal	1.200000e-04
seven	1.200000e-04
staff	1.200000e-04
super	1.200000e-04
union	1.200000e-04
began	1.170000e-04
built	1.170000e-04
crazy	1.170000e-04
daily	1.170000e-04
knows	1.170000e-04
paper	1.170000e-04
parts	1.170000e-04
voice	1.170000e-04
whose	1.170000e-04
earth	1.150000e-04
rules	1.150000e-04
below	1.120000e-04
offer	1.120000e-04
sleep	1.120000e-04
table	1.120000e-04
truth	1.120000e-04
build	1.100000e-04
cases	1.100000e-04
piece	1.100000e-04
visit	1.100000e-04
wrote	1.100000e-04
gives	1.070000e-04
river	1.070000e-04
shall	1.070000e-04
speak	1.070000e-04
write	1.070000e-04
album	1.050000e-04
eight	1.050000e-04
funny	1.050000e-04
peace	1.050000e-04
sales	1.050000e-04
spent	1.050000e-04
store	1.050000e-04
track	1.050000e-04
ahead	1.020000e-04
allow	1.020000e-04
brown	1.020000e-04
moved	1.020000e-04
plans	1.020000e-04
radio	1.020000e-04
cross	1.000000e-04
focus	1.000000e-04
loved	1.000000e-04
miles	1.000000e-04
speed	1.000000e-04
extra	9.550000e-05
quick	9.550000e-05
agree	9.330000e-05
clean	9.330000e-05
